Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
New Caledonia,861.745,887.414,564.7180000000001,619.7230000000001,1100.1,1232.112,1510.8039999999999,1474.134,1840.8339999999998,1558.475,2394.551,2420.22,1705.155,2599.903,2783.2529999999997,2530.23,2390.884,2141.528,1543.807,1642.816,2002.182,1393.46,1265.115,1155.105,1206.443,1455.799,1404.461,1459.4660000000001,1507.1370000000002,1646.483,1584.144,1767.494,1584.144,1837.1670000000001,1980.18,2075.522,2196.533,1829.8329999999999,1811.4979999999998,2057.187,2233.203,1888.505,2405.552,2739.2490000000003,2530.23,2823.59,2720.914,2944.6009999999997,2867.594,2951.935,3578.992,3560.657,3655.9990000000003,3861.3509999999997,4888.111,4752.432,5328.151
Niger,29.336,55.005,66.006,88.008,95.34200000000001,91.675,135.679,132.012,161.34799999999998,190.68400000000003,216.35299999999998,231.021,253.023,330.03,289.693,333.69699999999995,333.69699999999995,366.7,418.038,480.37699999999995,572.052,685.7289999999999,748.068,964.421,993.757,997.424,902.082,1001.091,990.09,1041.428,605.055,572.052,531.715,605.055,583.053,564.7180000000001,645.3919999999999,649.059,700.3969999999999,685.7289999999999,696.73,656.393,700.3969999999999,759.069,814.074,715.065,693.063,722.3989999999999,810.4069999999999,968.0880000000001,1173.44,1331.121,1763.8270000000002,1895.839,2053.52,2027.851,2016.85
Nigeria,3406.643,4114.374,4180.38,5350.153,7275.328,11763.736,12907.84,12838.167,6633.603,12112.101,21539.958,32280.601000000002,41426.099,49577.84,62291.329000000005,47395.975,55247.022000000004,50567.93,48294.39,70289.056,68154.86200000001,65958.329,65602.63,59929.780999999995,69625.329,69893.02,73505.015,59343.060999999994,70747.431,42441.858,39196.562999999995,42273.176,46614.904,45137.102999999996,35199.532999999996,33681.395,37051.367999999995,41275.752,38026.79,39852.956,79122.859,87017.91,94586.59800000001,100318.119,98997.99900000001,106119.31300000001,98238.93,94868.957,95987.39199999999,76079.24900000001,114150.043,131685.637,119008.81800000001,124329.635,130130.829,115928.538,120369.275
Nicaragua,531.715,561.0509999999999,660.06,843.41,949.753,781.071,960.7539999999999,1081.765,1232.112,1287.117,1404.461,1507.1370000000002,1606.146,1829.8329999999999,1950.844,1928.842,2225.869,2838.258,2632.906,1712.489,2027.851,2141.528,2115.859,2002.182,1851.835,1991.181,2262.5389999999998,2438.555,2247.871,1477.8010000000002,2548.565,2005.849,2394.551,2302.876,2541.231,2779.586,2874.928,3142.619,3421.3109999999997,3626.663,3762.342,3964.027,4037.367,4411.401,4426.069,4319.726,4470.073,4605.752,4422.402,4503.076,4536.079000000001,4884.444,4616.753,4426.069,4679.092000000001,5331.818,5592.175
Netherlands,73505.015,75888.565,83358.244,91227.62599999999,96867.472,100497.802,103655.089,106783.04,113552.32199999999,115910.20300000001,141934.902,140875.139,157794.677,165645.72400000002,160445.918,153020.24300000002,169683.09100000001,164277.93300000002,170548.503,187812.73899999997,177508.46899999998,164956.328,134322.21,138256.90099999998,145055.519,147948.782,145095.856,152569.202,146914.688,163100.826,163335.514,169030.365,167127.19199999998,171479.921,171604.599,178535.229,185047.82100000003,178344.545,178465.556,174292.51,173837.802,177420.461,181817.194,183067.641,185275.175,181927.204,180211.048,177427.795,177622.146,173999.15,185355.849,175704.305,171765.947,173625.116,168883.685,172492.013,170779.52399999998
Norway,13102.191,13351.546999999999,14077.613000000001,14983.362,16189.805,16409.825,19563.445,19328.756999999998,21140.255,22222.02,28012.213,27198.139,29427.675,30524.107999999997,27696.851000000002,29673.363999999998,29317.665,31070.491,34792.496,34242.446,38052.459,40329.666,41052.065,37498.742,40458.011,40714.701,47076.945999999996,40707.367,42482.195,49379.822,31510.531000000003,32075.249,32009.243,35148.195,33905.082,33439.373,33366.032999999996,36101.615,37777.434,40681.698,39673.273,41910.143,38023.123,45221.444,42647.21,42438.191,44257.023,45089.432,55690.72900000001,55346.030999999995,49423.825999999994,42394.187000000005,44499.045,48232.051,47924.023,47212.625,41022.729
Nepal,80.67399999999999,80.67399999999999,88.008,99.009,150.347,179.683,190.68400000000003,212.68599999999998,253.023,399.70300000000003,227.354,198.018,267.691,421.705,425.37199999999996,352.032,282.35900000000004,337.36400000000003,330.03,513.38,542.716,454.708,443.707,495.045,704.064,678.395,704.064,872.7460000000001,993.757,913.0830000000001,777.404,1085.432,1312.786,1496.136,1730.8239999999998,2438.555,2486.226,2783.2529999999997,2251.538,3219.6259999999997,3069.2790000000005,3267.297,2625.572,2841.925,2669.5759999999996,3083.947,2563.2329999999997,2614.571,3421.3109999999997,4334.394,5056.793,5533.503000000001,5856.1990000000005,6637.27,8030.73,6252.235,9105.161
Nauru,0,0,0,0,29.336,33.003,33.003,47.67100000000001,47.67100000000001,66.006,66.006,88.008,77.007,84.34100000000001,99.009,102.676,102.676,113.677,113.677,113.677,124.678,124.678,124.678,124.678,124.678,124.678,161.34799999999998,157.681,157.681,157.681,124.678,124.678,121.01100000000001,113.677,110.01,106.34299999999999,102.676,102.676,99.009,91.675,84.34100000000001,80.67399999999999,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.336999999999996,44.004,40.336999999999996,40.336999999999996,44.004,47.67100000000001,47.67100000000001,47.67100000000001
New Zealand,11543.716,11767.403,11210.018999999998,12229.445,13105.858,13699.912,14015.274,13641.24,13487.226,14271.964,14194.957,15060.368999999999,16197.139,18202.988,18756.705,18261.66,19237.082,20300.512,18008.637,16475.831000000002,17458.587,16527.168999999998,18239.658,17964.633,19295.754,21803.982000000004,22893.081000000002,24110.525,25397.642000000003,25404.976000000002,23545.807,24084.856,25082.28,26688.426,26681.092,27132.132999999998,28642.937,31022.82,30029.063,32639.967,32980.998,34447.797999999995,33201.018,34081.098,34554.141,34139.77,33446.707,33637.391,34202.109,32386.944,31752.553,31484.862,34139.77,33443.04,34656.817,34887.837999999996,34381.792
OECD members,5762340.65510904,5882879.08825198,6144838.97842216,6486303.20252266,6811472.37078238,7102043.68020424,7422203.70331843,7743578.18856178,8155010.96987474,8651186.21975594,9385600.5018569,9561529.85756428,10026787.436877802,10530343.5087898,10303284.0707152,9991862.45019371,10510891.6692328,10726362.603354301,11013171.9425444,11305922.7412419,11054933.9012149,10645234.897487,10295175.389226599,10234791.677908901,10496056.421405802,10607795.115485001,10608531.153139,10945530.082138302,11301351.1295907,11638076.089018801,11371213.3702531,11461676.4870324,11545413.820999999,11655805.189000001,11808180.04,11939062.604,12291530.977,12429047.144000001,12421588.465999998,12555444.967,12879277.737,12827254.008,12892508.273,13094200.607,13236868.909000002,13272160.117,13279765.475,13376456.931,13134214.910999998,12342340.929000001,12710023.685,12512170.7,12322091.755,12366550.463,12201861.826,12115686.626347302,12004051.889705801
Oman,0,0,0,0,11.001,25.669,29.336,135.679,161.34799999999998,234.688,234.688,2093.857,2090.19,2112.192,2335.879,7256.993,8327.757,8507.44,7796.0419999999995,7722.701999999999,6046.883000000001,6017.547,5735.188,7532.018,8060.066,8661.454,9875.231,9464.527,10586.628999999999,10065.915,11312.695,11686.729,11987.423,13325.878,15177.713,15845.107,15020.032,15390.399,16453.828999999998,20707.549,21690.305,20285.843999999997,25470.982000000004,32390.611,27986.543999999998,29893.384,39603.6,44198.350999999995,42705.882000000005,41103.403,47417.977,54029.578,59658.422999999995,62041.973,61220.565,65386.277,63457.435
Other small states,5744.84258381198,7161.379111327271,7308.38689367123,15572.324372578201,16852.5289369007,16842.045248603998,16800.1104954173,19227.0843360969,22398.4000458403,21648.8163326282,36425.5749867878,39790.354719380295,47189.799058082404,57108.5072387513,50871.3470258808,50284.8130679954,51222.2200185444,54243.9172837218,62649.158376633,65398.5363042207,62444.9188734407,54741.423765856794,57009.0059423244,51840.1754384594,55668.3568957292,58532.9468507587,59946.9126420896,60172.099786634804,65916.9904277087,72887.3180879359,71965.6218684017,79540.9504861282,92927.4204528892,97913.0384118381,97193.3101049823,96316.1412310019,99648.6332351414,107531.90734617099,103029.856843391,99517.4327625374,105560.15167218099,113083.56162978301,115501.398910626,122123.189637645,124964.30844025,136444.824076071,148805.666373895,162198.729322894,166858.468262485,163636.465229888,174058.20730443302,185169.32531387,195941.28510934897,191060.35603022,215553.47748167897,210093.767537427,208033.012737402
Pakistan,14154.62,14656.999,16105.464,18514.683,19035.397,19974.148999999998,20326.181,21572.961,24737.582000000002,23993.181,24337.879,23076.431,18929.054,20036.488,21418.947,23219.444,22838.076,24389.217,26138.376,28250.568,32067.915,34400.127,37385.065,40303.997,42856.22900000001,47175.955,49453.162000000004,53534.532999999996,58213.625,60956.541,68565.56599999999,68242.87,72789.95,78008.091,84839.712,84484.013,94447.252,94711.276,97663.211,100384.125,106449.34300000001,108282.84300000001,114084.037,118895.141,131601.296,136636.087,146074.945,158894.777,159070.793,158836.105,169466.738,171615.6,170126.798,174857.228,182414.915,188542.47199999998,201149.61800000002
Panama,997.424,1103.767,1191.775,1184.441,1243.113,1529.139,1657.484,1697.8210000000001,2020.517,2053.52,2203.867,2603.57,2801.5879999999997,3241.6279999999997,3021.6079999999997,3663.333,3611.995,3461.6479999999997,2841.925,3193.9570000000003,3124.284,3340.637,3292.966,3494.651,2882.262,2629.239,2753.917,3201.2909999999997,2929.933,2522.896,2768.585,3245.295,4246.3859999999995,3942.025,4338.061,2984.938,4624.087,5647.18,5947.874,5669.182,5790.193,7007.637,5870.866999999999,6153.226,5804.861,6838.955,7469.679,7304.664000000001,7506.349,8599.115,9237.173,10150.256,10029.245,11635.391000000001,11107.343,11129.345,10714.973999999998
Peru,8173.743,8643.119,9970.573,10234.597,12266.115,11965.421,13256.205,13655.908000000001,14502.985,15302.391000000001,17784.95,18613.692,18173.652,19757.796000000002,21360.275,21965.33,22442.04,23340.455,22460.375,22273.357999999997,24121.526,24103.191000000003,23670.485,20450.859,20692.881,19512.107,21847.986,25782.677000000003,25107.949,21840.652000000002,21070.582000000002,20293.178,20425.19,23615.48,23289.117000000002,23883.171000000002,24389.217,27476.831000000002,27806.861,29358.002,30296.754,27165.136000000002,27187.138,26380.397999999997,31895.566000000003,37135.709,28723.611,35071.187999999995,41352.759,52067.733,58066.945,49900.53599999999,55261.69,46816.58900000001,51330.666,52636.117999999995,57414.219000000005
Philippines,8335.091,8723.793,10348.274,11485.044,12838.167,13982.271,16123.798999999999,18232.324,22251.356,22860.077999999998,24781.586,27586.841,26442.737,31543.534,30531.442000000003,32526.29,35129.86,36754.341,37476.74,38136.8,37000.03,34664.151,34997.848,35415.886,30993.484,28048.882999999998,29207.655,32683.971,37729.763,39141.558,41763.462999999996,43930.66,48752.765,49482.498,54799.648,60710.852,62162.984000000004,71158.135,69240.29400000001,69159.62,73306.997,71051.792,71337.818,71425.826,74066.06599999999,74832.469,67692.82,72170.227,78858.835,78294.117,84887.383,85705.12400000001,90684.91,98275.6,104516.834,117120.31300000001,122287.116
Palau,14.668,51.338,51.338,55.005,58.672,66.006,66.006,73.34,77.007,132.012,135.679,165.015,172.34900000000002,176.016,194.351,194.351,113.677,183.35,110.01,124.678,157.681,157.681,157.681,157.681,157.681,161.34799999999998,161.34799999999998,161.34799999999998,183.35,227.354,234.688,234.688,198.018,198.018,198.018,198.018,198.018,198.018,198.018,198.018,209.019,216.35299999999998,212.68599999999998,212.68599999999998,216.35299999999998,220.02,227.354,253.023,205.352,198.018,209.019,216.35299999999998,216.35299999999998,220.02,223.687,223.687,223.687
Papua New Guinea,179.683,201.685,198.018,256.69,267.691,304.361,341.031,436.37300000000005,502.379,557.384,693.063,825.075,1268.782,1345.789,1587.8110000000001,1532.806,1573.1429999999998,1580.477,1675.819,1796.83,1829.8329999999999,1932.509,1947.1770000000001,2009.516,2046.1860000000001,2126.86,2064.521,2335.879,2200.2,2035.185,2156.196,2170.864,2192.866,2192.866,2181.865,2060.854,2189.199,2577.901,2863.927,2445.889,2665.909,3208.625,3487.317,3945.692,4488.407999999999,4385.732,4308.725,6120.223000000001,4796.436,5093.463,4763.433,5328.151,5078.795,5258.478,5874.534000000001,7480.68,7535.685
Poland,199767.15899999999,207434.85600000003,216815.042,231219.018,243114.766,247221.806,252678.302,259282.569,276073.762,293653.36,304441.674,313246.141,329952.993,336128.221,346876.198,375559.472,399035.606,419024.42299999995,432056.941,442489.55600000004,464575.89700000006,410062.275,422211.04600000003,422339.391,433894.10799999995,445899.86600000004,453369.545,465353.30100000004,445976.87299999996,423787.856,368423.49,361643.20700000005,354745.58,353253.11100000003,333972.025,344213.956,355754.005,349523.77200000006,325431.582,315721.36600000004,299289.539,301284.387,294834.13399999996,302252.475,304416.005,302538.501,318940.99199999997,314272.901,314848.62,297617.387,316264.082,317037.81899999996,299920.26300000004,302344.15,285937.99199999997,285659.3,299036.516
Pre-demographic dividend,29435.8720138866,31399.3657937765,32751.076248563902,35268.802336985296,38566.6107708357,56576.5607851405,67652.1385878418,59373.461585620404,57230.04228057981,71162.2677633439,84694.9359888966,103925.962854679,115882.80713123,128377.37332402801,143295.422319912,129557.374195792,149781.692934643,140980.23073607,140662.825438285,176316.77582944898,171383.924083876,153956.506145506,152134.226318224,154385.936842509,165013.41304833698,171705.063561635,172115.82335876802,169528.036636829,199562.046167215,180420.639620807,140853.268616956,136697.126305963,156335.178788905,161428.600273357,158258.281475483,170391.106624889,172985.687493236,173271.90916496,172755.223290031,176780.912516994,219227.214717077,246143.20335275398,261833.354993577,271176.187844177,309602.5349641,320085.824945966,304832.675170792,274307.80140006397,310865.581949867,312812.16024557897,371677.579470473,428061.48285274295,436353.014829895,460395.48266164295,491022.594332708,475616.453516308,505151.062413133
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Dem. People’s Rep.",23817.165,26457.405,30722.126,32863.654,35657.907999999996,44268.024000000005,47648.998,52445.434,59328.393,64143.164000000004,73552.686,107560.444,89599.478,97428.523,101718.913,107740.127,110189.683,113867.68400000001,108451.525,110571.05099999999,114439.73599999999,114799.102,117344.0,125668.09,135220.625,144897.83800000002,157504.984,176423.03699999998,201908.687,214636.84399999998,123955.601,118785.131,104608.509,96515.44,88367.366,82910.87,73288.662,65870.321,59119.374,64531.865999999995,69661.99900000001,72225.232,69225.62599999999,70751.098,72357.244,75573.203,76900.657,64227.505,71132.466,54355.941,50776.949,36989.029,38378.822,27803.194,31349.182999999997,25423.311,28283.571
Portugal,8225.081,9090.493,9303.179,10025.578000000001,11023.002,11598.721000000001,11851.743999999999,12409.128,13010.516000000001,14612.995,15258.386999999999,16406.158,18349.668,20003.485,20714.883,21356.607999999997,22423.705,22728.066000000003,22742.734,25030.942000000003,26985.452999999998,27227.475,29255.326,30179.41,29064.642000000003,27407.158,30520.441000000003,31536.2,32925.992999999995,41209.746,42320.847,43992.999,48279.722,46926.599,47659.999,51869.715,50586.265,53072.490999999995,57817.58900000001,64425.523,62731.369000000006,62757.038,66790.738,61216.898,63145.74,65279.934,59816.10400000001,60149.801,55624.723,54176.258,48136.709,47623.329000000005,46013.515999999996,45426.795999999995,44656.725999999995,49258.810999999994,48741.764
Paraguay,304.361,363.033,392.369,410.704,432.70599999999996,550.05,513.38,487.711,590.387,520.714,744.4010000000001,634.391,715.065,869.079,953.42,839.743,1034.094,1158.772,1459.4660000000001,1331.121,1492.469,1389.793,1367.7910000000002,1415.4620000000002,1496.136,1551.141,1664.818,1892.172,2163.53,2244.2039999999997,2156.196,2130.527,2522.896,2951.935,3472.6490000000003,3964.027,3751.341,4195.048,4503.076,4503.076,3689.002,3821.014,3898.0209999999997,4070.37,4088.705,3832.015,3986.0290000000005,4136.376,4451.738,4561.748,5097.13,5320.816999999999,5284.147,5434.494000000001,5702.185,6303.573,7407.34
West Bank and Gaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.745,883.747,916.75,935.085,968.0880000000001,946.086,1037.761,865.4119999999999,1463.1329999999998,1367.7910000000002,1661.151,1349.4560000000001,1155.105,1279.7830000000001,2196.533,2742.9159999999997,2266.206,2324.8779999999997,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,2838.258,3006.94,3234.2940000000003
Pacific island small states,325.76139464789503,350.07194648728995,435.224582119333,456.35198901833,714.106353186091,625.347371434147,629.38187060469,722.1753515271761,766.5548424031481,839.1758274729201,968.279800930292,1093.3492752171198,1133.69426692255,1222.45324867449,1299.10873291481,1274.90173789155,1008.6247926357199,1460.4886997365197,1343.48822379078,1553.28218065901,1553.28218065901,1904.2836084962398,1625.9031657287803,1516.97168812413,1371.72971798458,1452.4197013954401,1452.4197013954401,1315.2467295969802,1456.4542005659803,1597.66167153498,1746.93814084507,1622.1568450704199,1661.151,1683.1529999999998,1686.82,1719.8229999999999,1782.162,1782.162,1756.493,1793.1629999999998,1877.504,2141.528,1976.513,2148.862,2434.888,2178.198,2310.21,2346.88,2035.185,1994.848,2390.884,2284.541,2240.5370000000003,2552.232,2937.2670000000003,3465.315,3369.973
Post-demographic dividend,5834395.44569987,5949795.46202231,6219141.08176191,6564657.20083993,6894495.54245541,7196840.7793539995,7519392.63714881,7852023.69247895,8267625.08854697,8774759.10146705,9532838.38960483,9685381.05991572,10157345.293528,10666596.8586054,10399728.2926316,10031361.900585199,10530652.640608,10721819.8130009,10995155.0237614,11268797.126138901,10934057.2869834,10538973.7875946,10135507.7628958,10096813.1141585,10355570.9731118,10437541.7240114,10413099.998800699,10725445.5182474,11127223.639052698,11431642.586449001,11224416.2141554,11289350.096145801,11361656.784000002,11377212.197999999,11405228.078,11522627.082999999,11793897.075,11826485.704000002,11804054.665,11960738.240999999,12260090.119,12210578.285,12270178.035999998,12444950.923,12569936.951,12563127.332,12504018.959,12560523.762,12306573.011,11526356.422,11902594.289,11636073.062,11439910.564000001,11458421.58,11273736.792000001,11131187.4172937,10949758.4701925
French Polynesia,36.67,58.672,47.67100000000001,66.006,66.006,84.34100000000001,121.01100000000001,139.346,154.014,161.34799999999998,194.351,227.354,216.35299999999998,209.019,216.35299999999998,212.68599999999998,264.024,275.025,311.695,282.35900000000004,293.36,330.03,337.36400000000003,421.705,458.375,586.72,605.055,608.722,572.052,542.716,436.37300000000005,432.70599999999996,414.371,425.37199999999996,440.04,429.039,432.70599999999996,451.041,447.374,495.045,568.385,678.395,682.062,737.067,726.066,781.071,781.071,766.403,792.072,795.7389999999999,803.073,773.737,751.735,759.069,737.067,766.403,770.07
Qatar,176.016,161.34799999999998,190.68400000000003,6138.558000000001,6274.236999999999,6292.571999999999,6277.904,6688.608,7080.977,7172.651999999999,7568.688,9152.832,10784.646999999999,12467.8,10487.62,10956.996000000001,10384.944,9926.569,10531.624,14359.972,13098.524,12860.169,12354.123,11268.691,12332.121000000001,12405.461000000001,13296.542,11499.712,11928.751,14326.969,11774.737,17704.276,27066.127,31059.49,30773.464,31789.222999999998,32298.936,37495.075,32401.612,31407.855,34730.157,41396.763,40905.385,41521.441,42944.237,50956.632000000005,63475.77,63277.752,64843.560999999994,69221.959,72507.591,80435.645,94124.556,85023.06199999999,107032.396,106841.712,103259.05300000001
Romania,53450.192,55775.07,63879.14,69529.98700000001,72115.22200000001,78723.156,84183.319,92129.70800000001,100189.774,111649.149,120112.585,125829.43800000001,132422.704,144960.177,150944.721,162257.416,174765.553,178399.55,193903.62600000002,196074.49,196617.206,198153.67899999997,195773.796,200562.89800000002,189272.205,194343.66600000003,202147.042,212165.28600000002,212777.675,214141.799,174087.158,140288.419,128645.694,125297.72300000001,119140.83,126049.45800000001,125407.73300000001,112624.571,99830.40800000001,89742.491,90681.243,96632.784,97237.839,101062.52,96904.14199999999,96456.76800000001,103350.728,102224.959,96365.09300000001,81576.082,79412.552,85268.75099999999,81722.762,70945.44900000001,69489.65,71715.519,69258.629
Russian Federation,1448637.3490000002,1493932.1330000001,1567950.5280000002,1681524.852,1788304.225,1897052.7769999998,2003392.11,2094843.4230000002,2153698.773,2242938.885,2359142.4480000003,2503944.944,2634955.853,2746751.682,2851891.9060000004,2998311.5489999996,3113979.73,3220146.7139999997,3330904.7819999997,3358623.635,3491017.003,3425062.341,3489821.561,3539850.442,3571709.338,3851989.1489999997,3862509.772,3847244.0510000004,3950345.423,3862616.115,3610209.171,3479799.65,2078668.2859999998,1938445.8730000001,1698378.384,1631473.969,1612966.62,1526011.049,1495505.2759999998,1531130.1809999999,1557899.281,1557506.9119999998,1557085.207,1604242.8269999998,1602115.967,1615089.813,1669262.404,1666886.188,1714978.8930000002,1574045.082,1670531.186,1763405.295,1807244.28,1739426.782,1736984.56,1698213.369,1732026.7759999998
Rwanda,106.34299999999999,139.346,84.34100000000001,84.34100000000001,36.67,47.67100000000001,44.004,40.336999999999996,55.005,58.672,58.672,62.339,66.006,69.673,73.34,176.016,267.691,267.691,289.693,297.027,495.045,601.388,608.722,696.73,634.391,616.056,597.721,616.056,696.73,689.3960000000001,528.048,476.71,484.04400000000004,487.711,462.042,454.708,469.376,487.711,487.711,509.713,528.048,531.715,531.715,520.714,528.048,528.048,528.048,557.384,542.716,575.719,590.387,663.727,740.7339999999999,817.7410000000001,847.077,960.7539999999999,1114.768
South Asia,151649.509547476,162628.82549237,179024.457285831,194459.307256458,191987.67768168898,209773.142722683,216370.266765724,219835.68211907198,241537.61657527802,244379.623875643,249322.883025182,257320.724,245637.66199999998,254691.485,263356.606,285677.635,297283.69,314921.96,321225.533,338423.763,359501.679,387715.57700000005,402746.61,435192.226,447627.023,492357.089,526174.163,562132.765,606881.166,660778.7320000001,709443.4890000001,749285.444,795669.327,826109.094000001,876152.643000001,927259.622,1009767.122,1048035.934,1069253.196,1135321.535,1180858.341,1197433.1809999999,1217722.692,1269654.746,1340464.5159999998,1416210.0680000002,1510701.324,1629457.119,1798175.789,1977506.757,1977587.4309999999,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.1210000003
Saudi Arabia,2676.91,3571.658,6255.901999999999,6945.298000000001,7047.974,4220.717000000001,6413.5830000000005,25507.652000000002,29104.979,35302.209,45291.117,59808.77,70344.061,95136.648,98788.98,83336.242,101550.231,118176.409,115132.799,138135.89,169404.39899999998,175491.61899999998,158091.704,161050.973,155715.488,172653.361,204878.957,190706.00199999998,202554.079,203738.52,185803.223,267768.007,285534.622,313818.193,307961.994,235161.043,258750.854,216239.323,207680.545,226459.25199999998,296935.325,297214.017,326407.00399999996,327272.416,395834.315,397642.146,432739.00299999997,387777.916,430175.77,468965.29600000003,518491.79799999995,499878.106,564842.678,541047.515,601046.969,647111.823,563449.218
Sudan,1360.457,1386.126,1485.135,1679.486,1859.1689999999999,2427.554,2643.907,3186.623,3105.949,4184.0470000000005,4855.108,4983.4529999999995,5379.4890000000005,5427.16,5683.85,4239.052,3755.008,3806.3459999999995,3439.6459999999997,3571.658,3747.6740000000004,3641.3309999999997,3828.348,3909.022,3505.652,4074.0370000000003,4250.053,3351.638,4847.774,3758.675,5221.808,4891.778,4378.398,3021.6079999999997,4147.377,4297.724,4433.403,5419.826,4697.427,5093.463,5533.503000000001,6369.579000000001,8118.738,9072.158000000001,11463.042,10982.665,12013.091999999999,14125.284,14913.688999999998,15562.748,15940.448999999999,15658.09,14642.331,15474.74,15837.773000000001,19816.468,19999.818
Senegal,828.742,814.074,814.074,861.745,924.084,1694.154,1719.8229999999999,700.3969999999999,-80.67399999999999,491.37800000000004,1309.119,1353.1229999999998,1455.799,1551.141,1851.835,2581.5679999999998,1774.828,2244.2039999999997,2629.239,2900.597,3351.638,3296.633,3054.611,2632.906,3307.634,2676.91,2662.242,2453.223,2742.9159999999997,3696.336,3182.9559999999997,3424.978,3479.9829999999997,3593.66,3901.688,3494.651,3740.34,3263.63,3428.645,3700.0029999999997,3938.3579999999997,4330.727,4510.41,4976.119000000001,5232.809,5812.195,4730.43,5181.471,5093.463,4723.096,7744.704000000001,8368.094000000001,7913.3859999999995,8434.1,9376.519,10637.966999999999,10901.991000000002
Singapore,1393.46,2093.857,2577.901,3399.309,3703.67,2530.23,674.7280000000001,3058.278,5419.826,7205.655,18210.322,16593.175,22240.355,21220.929,21968.997000000003,24543.231,30036.397,28309.24,33164.348,36123.617,31433.523999999998,26849.773999999998,29750.371,34997.848,33402.703,33417.371,35027.184,32599.63,36105.282,41888.141,44495.378,45269.115,48426.402,51187.653,61682.607,42174.167,49698.850999999995,58429.977999999996,48617.085999999996,50069.218,49005.788,49541.17,47230.96,31132.83,28474.255,30359.092999999997,30799.132999999998,19926.478,36134.617999999995,58642.664000000004,58319.968,46761.584,49992.210999999996,56112.434,56644.149000000005,61451.585999999996,37535.412000000004
Solomon Islands,11.001,14.668,14.668,14.668,18.335,25.669,25.669,33.003,36.67,36.67,40.336999999999996,47.67100000000001,55.005,66.006,66.006,58.672,62.339,80.67399999999999,62.339,110.01,102.676,135.679,121.01100000000001,143.013,143.013,150.347,154.014,161.34799999999998,157.681,161.34799999999998,146.68,146.68,143.013,143.013,139.346,143.013,143.013,143.013,143.013,154.014,154.014,157.681,157.681,161.34799999999998,161.34799999999998,161.34799999999998,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.68400000000003,168.68200000000002
Sierra Leone,715.065,289.693,326.363,370.36699999999996,304.361,282.35900000000004,300.694,253.023,385.035,1107.434,872.7460000000001,803.073,678.395,539.049,520.714,524.381,451.041,513.38,711.398,678.395,608.722,693.063,553.717,689.3960000000001,616.056,663.727,674.7280000000001,498.712,458.375,374.034,487.711,546.383,451.041,454.708,531.715,425.37199999999996,506.046,480.37699999999995,447.374,399.70300000000003,425.37199999999996,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,1067.097,1092.766
El Salvador,619.7230000000001,583.053,649.059,1125.769,1232.112,1041.428,1305.452,1158.772,1261.448,1191.775,1430.13,1510.8039999999999,1679.486,1969.1789999999999,1972.846,2108.525,2211.201,2288.208,2390.884,2390.884,2134.194,1833.5,1767.494,1903.1729999999998,1606.146,1987.514,1991.181,2449.556,2471.558,2588.902,2519.229,3201.2909999999997,3347.9709999999995,4037.367,4576.416,5064.127,4484.741,5493.166,5812.195,5665.515,5753.523,5951.541,6182.562,6552.929,6365.911999999999,6402.581999999999,6842.621999999999,6978.3009999999995,6541.928000000001,6442.919,6457.5869999999995,6648.271,6662.939,6230.233,6285.238,6849.956,7168.985
San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,84.34100000000001,88.008,106.34299999999999,102.676,135.679,132.012,139.346,227.354,154.014,161.34799999999998,216.35299999999998,187.017,234.688,264.024,330.03,502.379,480.37699999999995,799.4060000000001,557.384,487.711,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,1008.425,957.087,733.4,707.7310000000001,682.062,641.725,630.724,590.387,568.385,539.049,513.38,491.37800000000004,480.37699999999995,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.3919999999999
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61066.551,59805.102999999996,51803.709,45932.842000000004,45745.825,49009.455,43794.981,44605.388,37352.062000000005,43919.65900000001,45221.444
